X,Y,CDP,INLINE,dip,var,Ins_Fre,Ins_phase,Max_Amp,label
417040.08,4192834.98,1036,244,8.9832,0.001,51.1005,-0.0663,2791367.75,1
413624.99,4193279.3,353,333,6.9252,0.0003,51.1811,0.0013,2516675.5,1
413525.06,4192914.28,333,260,10.5603,0.0014,51.2004,-0.0347,4348145.5,1
416715.09,4192759.92,971,229,12.964,0.0012,51.1432,-0.1105,1995285.125,1
417310.14,4192520.03,1090,181,8.2386,0.0015,51.7357,-0.006,3304233.5,1
414209.76,4194434.42,470,564,17.8161,0.0023,51.2089,0.0086,948712.125,1
412944.85,4193989.17,217,475,14.2937,0.0017,51.1637,-0.1008,4199704.0,1
414014.78,4194319.38,431,541,6.793,0.0009,51.1335,-0.0939,3129885.5,1
412995.15,4192449.18,227,167,13.1525,0.0026,51.1822,-0.0731,6881192.5,1
413040.06,4192919.18,236,261,8.2458,0.0008,51.1067,0.0565,4201669.0,1
413710.0,4193204.32,370,318,3.695,0.0003,51.1779,-0.0189,2804826.25,1
416620.09,4192769.9,952,231,4.0782,0.0004,51.2748,-0.0674,2152758.5,1
412859.9,4193739.15,200,425,4.4766,0.0003,51.1523,-0.0627,4470785.0,1
413249.99,4193299.23,278,337,5.5605,0.0009,51.0811,-0.1122,3381993.75,1
413619.94,4193534.3,352,384,10.2531,0.0012,51.1194,-0.1139,2869655.0,1
414409.84,4194039.46,510,485,22.9635,0.0078,50.3939,-0.1843,651119.75,-1
413670.12,4192609.31,362,199,11.9016,0.0014,51.0921,0.0019,3184147.75,1
416175.0,4193239.81,863,325,8.0969,0.0025,51.861,0.0014,838841.125,1
414989.79,4194294.57,626,536,7.5313,0.0248,76.9101,-0.5549,255442.2344,-1
413834.96,4193414.34,395,360,10.3209,0.0018,51.0226,-0.0738,1968112.875,1
413969.91,4193669.37,422,411,7.2839,0.0012,51.1284,-0.0785,3336023.75,1
413339.98,4193329.24,296,343,4.6441,0.0008,51.2726,0.0119,3091757.5,1
417385.07,4192890.05,1105,255,20.0186,0.03,77.3403,0.279,346827.5313,1
416470.14,4192529.87,922,183,7.5008,0.0009,51.0421,-0.073,1128677.0,1
413394.97,4193364.25,307,350,1.4962,0.0005,51.3021,0.0218,3269040.75,1
413964.92,4193604.37,421,398,14.1121,0.0029,51.2243,-0.0689,2497870.75,1
413739.94,4193539.32,376,385,9.895,0.0016,51.1368,-0.0827,2006235.0,1
416825.13,4192579.94,993,193,10.4255,0.0011,51.0258,-0.1256,2112031.5,1
413490.11,4192649.27,326,207,26.2335,0.0054,50.9618,-0.0885,3323627.5,1
414119.8,4194234.4,452,524,9.2647,0.0012,50.7475,-0.0951,2324188.0,1
413084.88,4193824.19,245,442,8.478,0.0009,51.0546,-0.0282,4064111.0,1
416665.13,4192579.91,961,193,10.8237,0.0015,51.0919,-0.0743,1720506.75,1
412924.78,4194334.16,213,544,12.7118,0.0018,51.3025,-0.068,3688586.0,1
413700.1,4192724.32,368,222,12.0614,0.0014,51.2915,0.0389,4804334.5,1
414414.97,4193379.46,511,353,3.8483,0.001,51.0389,-0.1397,1153947.75,1
412909.82,4194144.16,210,506,3.6578,0.0007,51.2113,-0.0319,3043056.5,1
413914.89,4193764.36,411,430,3.6168,0.0002,51.2367,0.0041,3477690.25,1
413944.9,4193719.36,417,421,1.5279,0.0003,51.308,-0.0853,3607178.75,1
415705.01,4193189.72,769,315,2.9506,0.0012,51.7247,-0.0905,1910643.25,1
413259.97,4193394.23,280,356,5.8157,0.0002,51.2811,-0.0532,4988717.5,1
414254.92,4193629.43,479,403,6.0471,0.001,51.1051,-0.1101,913120.75,1
417370.14,4192515.05,1102,180,4.0551,0.0003,51.9862,-0.0634,3974758.25,1
416585.11,4192674.89,945,212,11.575,0.0022,50.7931,-0.1884,1787654.625,1
413705.09,4192759.32,369,229,12.0178,0.0016,51.0388,-0.131,4909867.0,1
414144.98,4193319.4,457,341,9.6574,0.0012,50.7265,-0.1095,696465.5,1
417100.06,4192949.99,1048,267,14.8995,0.0028,50.9052,-0.0735,1656776.0,1
417140.04,4193015.0,1056,280,9.2629,0.002,51.1055,0.0463,2788055.5,1
413369.94,4193534.25,302,384,2.8714,0.0003,51.1714,-0.0685,4390678.5,1
414019.78,4194319.38,432,541,6.6335,0.001,51.122,-0.0868,3111377.5,1
413000.06,4192919.18,228,261,11.2838,0.0011,51.0946,-0.0945,4833636.0,1
413665.13,4192594.31,361,196,11.1788,0.0012,51.1219,-0.0181,3058774.5,1
413760.07,4192869.33,380,251,15.0666,0.003,51.085,-0.0396,3327255.0,1
413084.85,4193959.19,245,469,11.127,0.0014,51.1583,0.0197,2485851.25,1
416715.1,4192719.92,971,221,10.0078,0.0012,51.0861,-0.0076,2032375.5,1
413045.0,4193249.19,237,327,8.3193,0.0002,50.9782,-0.0691,3331703.5,1
417205.06,4192910.01,1069,259,23.0812,0.0132,51.3106,-0.072,1072133.125,1
413695.05,4192984.31,367,274,12.4349,0.0011,51.1709,-0.0666,4385879.5,1
414279.76,4194434.43,484,564,26.0115,0.0053,51.0618,-0.0257,865829.5625,1
413370.08,4192829.25,302,243,14.4426,0.0018,51.2397,-0.0202,4236345.0,1
416555.1,4192734.88,939,224,15.3708,0.0028,51.3801,-0.0708,1666801.875,1
413249.76,4194444.23,278,566,2.5697,0.0002,51.0025,-0.1189,2910702.0,1
416920.07,4192889.96,1012,255,11.1508,0.0013,51.353,-0.0631,2711029.75,1
412914.81,4194164.16,211,510,5.2455,0.0007,51.0807,-0.0825,3367348.0,1
417255.13,4192575.02,1079,192,1.6803,0.0004,51.7082,0.0393,2928148.5,1
413749.76,4194419.33,378,561,10.4185,0.003,51.4143,0.0988,1383976.125,1
412999.9,4193724.18,228,422,4.8683,0.0004,50.9607,-0.113,4780409.0,1
413710.09,4192774.32,370,232,11.6639,0.0016,51.2411,0.0235,4906856.5,1
414139.84,4194019.4,456,481,8.3912,0.001,51.084,-0.1164,2596279.75,1
414089.77,4194379.39,446,553,5.8026,0.0018,51.1799,-0.0089,1811252.75,1
416565.13,4192559.89,941,189,12.4277,0.0011,50.881,-0.1181,1797206.0,1
413499.89,4193784.28,328,434,5.7997,0.0008,51.1042,-0.0555,2105763.0,1
412869.82,4194149.15,202,507,2.0124,0.0007,51.1559,0.0262,2671516.75,1
414379.76,4194424.45,504,562,17.0756,0.006,51.3588,-0.2055,938688.1875,1
415244.87,4193874.62,677,452,48.1378,0.0314,55.9338,-0.159,232153.2031,-1
416730.06,4192939.92,974,265,6.2597,0.0005,51.2768,-0.0941,2191105.25,1
414709.83,4194089.52,570,495,74.5557,0.0792,55.4985,0.1666,187798.2188,-1
414069.76,4194439.39,442,565,64.5528,0.0086,51.0762,0.0286,1062913.375,1
413879.8,4194224.35,404,522,15.1291,0.0021,51.2006,0.0278,2146827.0,1
414089.92,4193634.39,446,404,8.0065,0.0013,50.6973,-0.0718,1213628.625,1
412974.81,4194179.17,223,513,9.016,0.001,51.2909,0.0307,4097781.5,1
414759.95,4193499.53,580,377,7.551,0.0014,50.7838,-0.087,688362.3125,1
415635.02,4193149.7,755,307,7.3709,0.0011,56.2107,-0.2932,2349586.75,1
412965.06,4192929.17,221,263,10.8091,0.0008,51.1322,-0.1253,5160895.0,1
414404.97,4193359.46,509,349,6.3589,0.001,51.2345,-0.1171,1073823.0,1
413064.87,4193884.19,241,454,11.8393,0.0016,51.0363,-0.1078,3750965.5,1
415254.87,4193869.63,679,451,49.2047,0.0453,55.655,-0.5061,227797.125,-1
412874.81,4194184.15,203,514,7.1024,0.0012,51.1812,0.0414,3174155.25,1
412890.15,4192469.15,206,171,4.1659,0.0004,51.162,-0.0847,8519412.0,1
414179.94,4193544.41,464,386,12.1644,0.0014,50.8546,-0.0381,658545.9375,1
413239.88,4193829.22,276,443,13.3768,0.0019,51.1275,-0.019,2751253.75,1
416105.01,4193164.79,849,310,6.1681,0.0016,51.1562,-0.0955,1320848.875,1
416755.05,4192994.92,979,276,1.928,0.0008,51.156,-0.0208,1993260.25,1
413275.0,4193239.23,283,325,12.5893,0.0015,51.0806,-0.0658,2320654.25,1
413834.87,4193854.34,395,448,7.038,0.001,51.0376,-0.0561,2190209.5,1
417205.12,4192635.01,1069,204,4.5485,0.0004,51.4962,-0.0192,3170441.5,1
415715.0,4193214.72,771,320,6.0449,0.0012,50.8797,-0.2075,1750483.25,1
413135.15,4192489.2,255,175,4.2204,0.0003,51.3725,-0.0184,10015957.0,1
413270.07,4192859.23,282,249,9.7658,0.0014,51.2561,-0.0414,3686003.0,1
413165.0,4193209.21,261,319,4.1561,0.0003,51.0931,-0.0246,2648196.75,1
413889.78,4194314.35,406,540,14.8338,0.002,51.0977,-0.0381,3092923.75,1
414989.79,4194259.57,626,529,40.0141,0.0721,75.6812,-0.6933,171940.6406,-1
413065.06,4192904.19,241,258,7.001,0.0006,51.0628,0.0143,3947337.75,1
413000.13,4192559.18,228,189,7.0339,0.0003,51.2578,0.0186,8421803.0,1
413070.1,4192744.19,242,226,3.1142,0.0007,51.0013,-0.0989,6412497.5,1
413549.97,4193379.29,338,353,16.0244,0.0025,51.3839,-0.0036,2265649.75,1
413695.04,4193034.31,367,284,7.3338,0.0005,51.1124,-0.1356,3824035.25,1
414104.8,4194249.4,449,527,7.6874,0.0015,51.197,0.0074,2488841.25,1
417025.03,4193054.98,1033,288,7.2719,0.0008,50.9833,-0.1315,3210517.75,1
413335.1,4192714.24,295,220,11.9364,0.0016,51.0379,-0.0407,3845208.0,1
417140.13,4192570.0,1056,191,9.5736,0.0027,51.4894,-0.0794,2133849.25,1
413759.97,4193369.33,380,351,12.6188,0.0013,51.3703,0.0064,2299775.25,1
413049.97,4193394.19,238,356,3.8423,0.0002,51.1174,-0.04,4681692.0,1
416570.14,4192539.89,942,185,9.9383,0.001,50.9269,-0.1183,1797960.0,1
416960.05,4192969.97,1020,271,5.6363,0.0009,51.0322,0.1757,2524241.75,1
413874.94,4193539.35,403,385,6.3346,0.0007,51.4988,-0.2025,2761517.75,1
415580.02,4193124.69,744,302,10.7465,0.0021,51.8599,-0.1451,1566619.625,1
417215.12,4192645.02,1071,206,3.7299,0.0004,51.6254,-0.0358,3257623.75,1
412974.97,4193359.17,223,349,9.5519,0.001,51.1084,-0.0736,4213393.0,1
413944.81,4194199.36,417,517,8.4332,0.0009,51.2377,-0.0002,2550282.25,1
413639.87,4193889.3,356,455,11.639,0.0008,51.0602,-0.0996,1651347.0,1
413979.77,4194379.37,424,553,6.835,0.0008,50.9503,-0.1058,2693179.25,1
413319.91,4193664.24,292,410,6.4125,0.0006,51.0051,-0.0131,2990935.0,1
416505.14,4192544.87,929,186,10.1821,0.0023,51.554,-0.219,1300533.5,1
413204.9,4193744.22,269,426,11.4545,0.001,51.1751,-0.0515,2532928.25,1
413484.89,4193769.27,325,431,4.921,0.0005,51.0885,-0.0033,2264802.75,1
413035.1,4192704.18,235,218,1.29,0.0001,51.0417,-0.1291,7651378.0,1
413049.78,4194349.19,238,547,9.2549,0.0015,51.0945,0.0032,2910314.0,1
414049.95,4193469.39,438,371,59.9703,0.0113,51.1935,-0.0748,599917.8125,1
413234.91,4193684.22,275,414,4.0294,0.0003,51.0126,-0.0453,2366574.75,1
417205.07,4192895.01,1069,256,18.1053,0.0101,51.6593,-0.1786,1168100.75,1
416670.06,4192924.91,962,262,6.7197,0.0009,51.0645,-0.0192,1846753.0,1
413434.9,4193724.26,315,422,7.3309,0.0006,50.9929,-0.0805,2609711.25,1
417380.05,4192955.05,1104,268,11.8916,0.0104,70.4971,0.5882,943008.875,1
416030.01,4193179.78,834,313,10.5707,0.0022,51.2467,-0.1586,1578001.25,1
413255.12,4192634.23,279,204,77.9579,0.0037,51.2011,0.0232,4448013.0,1
414749.95,4193494.52,578,376,6.1214,0.0011,51.2554,-0.0981,669346.8125,1
416860.08,4192829.95,1000,243,8.2364,0.0005,51.0488,-0.019,2993469.5,1
415875.05,4192989.75,803,275,10.6673,0.007,53.3859,-0.1809,323490.875,1
413024.96,4193429.18,233,363,6.9772,0.0007,51.0459,-0.0789,4597663.0,1
416815.04,4193029.94,991,283,14.3443,0.002,51.1889,-0.0482,2342157.75,1
413939.88,4193829.36,416,443,7.1214,0.0004,51.0972,-0.0704,3061758.5,1
414049.95,4193499.39,438,377,34.7606,0.0058,50.8543,-0.0139,699326.8125,1
414129.9,4193719.4,454,421,19.8433,0.0025,51.4615,-0.0117,798676.5625,1
413080.06,4192934.19,244,264,5.4945,0.0003,51.0627,-0.0471,3685523.25,1
413214.94,4193504.22,271,378,2.1505,0.0002,51.1849,0.0236,4332458.5,1
414179.94,4193519.41,464,381,10.5559,0.0016,51.2339,-0.012,604631.5625,1
416815.13,4192569.94,991,191,9.476,0.0009,51.1393,0.0116,2101627.25,1
413019.91,4193684.18,232,414,5.1376,0.0005,51.0465,-0.0203,4549815.0,1
413864.88,4193819.35,401,441,3.2268,0.0007,51.1223,-0.0769,2677581.75,1
413514.91,4193659.28,331,409,5.7977,0.0004,50.9802,-0.1233,2859630.25,1
413509.91,4193679.28,330,413,7.7619,0.0006,51.0636,0.0207,2693517.25,1
413559.97,4193359.29,340,349,11.1568,0.0021,51.3926,-0.0012,2270810.75,1
412915.05,4192994.16,211,276,11.9895,0.001,51.0713,-0.0909,5258945.5,1
413559.95,4193474.29,340,372,15.8692,0.0013,51.17,-0.0702,2418709.75,1
414359.97,4193374.45,500,352,18.6235,0.0015,51.1613,-0.0498,729287.6875,1
413630.11,4192669.3,354,211,9.0487,0.0011,51.145,-0.1435,5144259.5,1
414719.83,4194074.52,572,492,40.7226,0.0543,57.3858,-0.4316,254530.0781,-1
413300.12,4192614.24,288,200,2.0738,0.0019,51.0958,-0.0387,5509770.0,1
415670.0,4193209.71,762,319,5.8938,0.0017,51.4104,-0.0859,2017788.75,1
413654.93,4193579.31,359,393,6.4416,0.0005,51.2726,-0.005,2936338.75,1
414054.78,4194324.39,439,542,7.3596,0.0008,50.9656,-0.0837,2803193.5,1
416990.08,4192814.97,1026,240,10.2299,0.0011,51.1343,-0.1728,3510996.5,1
413919.97,4193364.36,412,350,42.0475,0.003,51.2754,-0.0563,963341.625,1
413670.05,4192964.31,362,270,13.8258,0.0011,51.0657,-0.1298,4461824.0,1
417355.12,4192620.04,1099,201,4.478,0.0008,51.3726,0.0667,3332079.75,1
413320.14,4192539.24,292,185,6.7476,0.0005,51.2549,-0.0435,7832111.0,1
413325.05,4192999.24,293,277,15.7346,0.0021,51.2169,0.0377,1576416.375,1
415780.05,4192964.73,784,270,14.7784,0.0038,50.9316,0.017,1041508.688,1
414074.91,4193684.39,443,414,9.9327,0.0022,51.0485,-0.1072,1364201.625,1
414249.83,4194054.43,478,488,34.1719,0.0093,51.4078,-0.0479,1215885.0,1
413775.12,4192639.33,383,205,6.9596,0.0007,51.2126,-0.1764,4141093.75,1
414049.97,4193364.39,438,350,40.0825,0.0039,51.9197,-0.2219,435856.3125,1
417050.07,4192854.98,1038,248,6.125,0.0011,51.1966,-0.1206,2459751.0,1
414529.8,4194229.48,534,523,31.6367,0.0114,52.8408,-0.5401,919941.4375,-1
414259.91,4193684.43,480,414,3.7652,0.0005,50.9513,-0.0486,1017088.438,1
412909.85,4193999.16,210,477,11.8262,0.0015,51.1299,-0.0411,4007860.0,1
414034.79,4194279.38,435,533,6.831,0.0005,51.2012,-0.0372,3441453.5,1
417220.13,4192580.02,1072,193,4.5654,0.0006,51.3199,-0.1674,2768503.5,1
414109.86,4193919.4,450,461,11.2513,0.0025,51.203,-0.0901,2018839.75,1
417275.13,4192595.03,1083,196,5.6959,0.0004,51.2704,-0.0939,2968292.0,1
413024.85,4193989.18,233,475,10.4868,0.0013,51.1236,-0.0528,3199348.0,1
416460.13,4192569.87,920,191,21.5028,0.002,51.5537,-0.1556,1016066.75,1
417125.05,4192970.0,1053,271,9.5377,0.0019,50.7163,-0.0662,2001472.625,1
414129.94,4193539.4,454,385,18.4173,0.0034,50.8664,0.0497,633715.125,1
413510.11,4192674.28,330,212,25.8965,0.0041,51.0173,-0.0367,3677260.25,1
413869.92,4193624.35,402,402,9.6443,0.0023,51.0023,-0.0706,2453877.0,1
413239.97,4193354.22,276,348,5.2072,0.0005,51.0956,-0.1231,4694890.0,1
412880.08,4192839.15,204,245,7.3835,0.0006,51.1557,-0.0989,6840234.5,1
413134.9,4193714.2,255,420,6.8766,0.0011,51.1696,0.0329,3420934.25,1
412914.87,4193879.16,211,453,6.4559,0.0006,51.1452,0.008,5130331.0,1
414169.94,4193509.41,462,379,13.2743,0.0016,51.1463,-0.07,592304.875,1
413539.95,4193464.28,336,370,12.4833,0.0011,51.2475,-0.0106,2519761.5,1
413029.82,4194149.18,234,507,8.0587,0.0006,51.013,-0.1318,4303016.5,1
413829.86,4193929.34,394,463,6.7224,0.0005,50.9794,-0.0907,1894128.25,1
413325.07,4192879.24,293,253,12.0871,0.0011,51.1154,-0.1016,3617972.0,1
413994.86,4193949.37,427,467,4.5944,0.0004,51.0156,-0.1292,2700147.25,1
413264.91,4193669.23,281,411,7.2953,0.0006,51.1824,-0.0562,2569213.0,1
413765.14,4192514.33,381,180,19.3973,0.0022,51.2058,0.0373,1799217.5,1
417110.07,4192884.99,1050,254,8.8764,0.0012,51.0685,-0.1148,1591451.0,1
413899.84,4194029.36,408,483,5.3656,0.001,51.0671,-0.0741,1848310.375,1
413590.08,4192834.29,346,244,3.2289,0.0003,51.1963,-0.0667,6002318.0,1
417025.14,4192534.98,1033,184,11.464,0.0033,50.8096,-0.1258,1778119.75,1
415199.86,4193909.61,668,459,42.0785,0.0511,87.3774,0.0623,143331.75,-1
413264.9,4193709.23,281,419,10.5051,0.0006,51.0955,-0.0349,2392240.5,1
413984.86,4193944.37,425,466,5.0901,0.0006,50.9081,-0.154,2630102.75,1
413124.95,4193454.2,253,368,4.2961,0.0002,51.2247,0.0212,4947488.0,1
414029.93,4193594.38,434,396,10.1235,0.0039,50.9958,-0.0737,1442976.5,1
412929.93,4193579.16,214,393,6.9355,0.0006,51.1295,0.0446,5628773.5,1
413594.96,4193439.29,347,365,17.0969,0.0028,51.1295,-0.1404,2291417.75,1
413720.02,4193114.32,372,300,3.2072,0.0003,51.1436,-0.0786,3393560.75,1
417110.06,4192924.99,1050,262,15.1593,0.0023,51.1186,-0.1014,1386926.875,1
414189.88,4193844.41,466,446,17.4818,0.0023,50.7224,-0.1146,820212.0625,1
413650.14,4192534.31,358,184,5.4226,0.0004,51.1524,-0.0491,3332462.25,1
412975.0,4193214.17,223,320,5.5424,0.0004,51.0775,-0.0218,3384575.5,1
415685.0,4193219.71,765,321,3.2633,0.0013,51.3356,-0.0394,1782190.5,1
412909.81,4194159.16,210,509,4.0728,0.0008,51.2526,-0.0618,3231630.75,1
413974.96,4193444.37,423,366,22.4754,0.0064,50.9401,-0.0331,839251.875,1
412875.05,4192984.15,203,274,13.9721,0.0013,51.175,-0.0267,5607518.5,1
414074.83,4194054.39,443,488,7.6443,0.0006,51.0052,-0.1623,3114908.75,1
417390.14,4192540.05,1106,185,7.4643,0.0006,51.6199,-0.0605,3877034.0,1
413550.02,4193144.29,338,306,10.7981,0.0008,51.1802,-0.0409,2022548.75,1
413039.85,4193954.18,236,468,10.3272,0.0014,51.0785,-0.0357,2940992.75,1
413054.95,4193499.19,239,377,7.652,0.0006,50.8934,-0.1079,4674237.0,1
414524.99,4193274.48,533,332,23.0035,0.0025,51.1949,-0.0831,974024.6875,1
416605.12,4192604.89,949,198,9.1978,0.0016,50.9014,-0.1378,1841458.5,1
417010.09,4192789.98,1030,235,9.6507,0.0011,51.208,-0.1676,3324640.75,1
414044.82,4194124.38,437,502,4.3237,0.0005,50.8377,-0.1405,2881054.5,1
412879.84,4194034.15,204,484,10.5044,0.0012,51.1179,-0.0092,3506489.25,1
417175.08,4192810.01,1063,239,4.5577,0.0005,51.1443,-0.0545,2410966.25,1
414269.89,4193764.43,482,430,13.2473,0.0013,51.1584,-0.0152,1087375.75,1
415735.01,4193189.72,775,315,2.6246,0.0021,51.4268,-0.0107,1568429.375,1
417150.08,4192815.0,1058,240,6.6049,0.0009,51.5976,-0.1944,2412513.25,1
414204.93,4193559.42,469,389,11.3699,0.001,51.1424,0.0067,644769.5625,1
413934.89,4193794.36,415,436,5.3763,0.0004,51.3543,0.0061,3355581.0,1
413259.96,4193404.23,280,358,4.6941,0.0001,51.1592,-0.0671,5053329.0,1
413100.04,4193049.2,248,287,8.9583,0.0008,50.9415,-0.0961,2860300.5,1
413999.9,4193719.38,428,421,15.8629,0.0023,51.2309,0.0287,2674777.25,1
413029.98,4193319.18,234,341,1.7022,0.0002,50.9386,-0.1273,4007743.75,1
413234.9,4193704.22,275,418,6.2871,0.0005,51.0454,-0.0774,2275008.0,1
413645.05,4192994.3,357,276,6.1746,0.0005,51.0081,-0.1178,3901168.0,1
414054.82,4194119.39,439,501,5.2605,0.0004,50.9121,-0.1202,2920673.0,1
414064.95,4193464.39,441,370,40.1915,0.0139,51.0737,-0.0704,442756.625,1
413510.04,4193014.28,330,280,13.6342,0.0021,51.1982,0.0205,2789279.5,1
414124.76,4194444.4,453,566,80.637,0.0084,51.5659,0.0118,760087.5625,1
414094.88,4193824.39,447,442,15.3854,0.0022,50.8316,-0.1178,1551166.25,1
413804.85,4193994.34,389,476,5.5924,0.0007,51.1171,-0.0602,1684378.125,1
417370.1,4192700.05,1102,217,13.0513,0.0038,51.4383,-0.0138,2366936.0,1
413260.04,4193024.23,280,282,6.5056,0.0004,51.0403,-0.0736,2007133.0,1
413349.94,4193549.25,298,387,3.1743,0.0002,51.0973,-0.0342,4531217.0,1
413574.96,4193449.29,343,367,11.029,0.0011,51.1695,-0.0756,2364056.0,1
414124.95,4193474.4,453,372,12.7645,0.002,50.8554,-0.215,596093.5625,1
413314.89,4193754.24,291,428,5.1929,0.0004,51.0856,-0.0751,2477777.75,1
414104.8,4194224.4,449,522,7.81,0.0009,50.8895,-0.0361,2624970.75,1
413495.01,4193174.27,327,312,5.9606,0.0021,51.0912,-0.0067,1493960.625,1
416695.07,4192859.91,967,249,6.4311,0.0011,51.2091,-0.0349,2043120.375,1
416960.12,4192644.97,1020,206,9.8774,0.0007,51.1994,-0.0722,2560334.0,1
416990.06,4192949.97,1026,267,10.4892,0.0019,51.3068,0.0277,2041848.875,1
413569.94,4193534.29,342,384,7.9066,0.0008,51.0692,-0.0434,2949910.25,1
414454.82,4194119.47,519,501,24.5269,0.0286,89.5888,-0.5892,454026.9375,-1
413894.85,4193979.35,407,473,8.6999,0.0007,51.0188,-0.1506,2056149.625,1
413625.0,4193229.3,353,323,2.3576,0.0002,51.2666,-0.0898,2710345.5,1
